Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2500372,JOE'S BREAKFAST & GRILL,JOE'S BREAKFAST & GRILL,2390882,Restaurant,Risk 1 (High),1156 1/2 W 51ST ST ,CHICAGO,IL,60609,04/19/2021,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010) | 8. HANDS CLEAN & PROPERLY WASHED - Comments: OBSERVED 2- MALE EMPLOYEES WASHING HANDS SEVERAL TIMES AT 2- COMPARTMENT SINK AND ANOTHER MALE EMPLOYEE IN REAR PREP AREA WASHING HANDS AT 3- COMPARTMENT SINK. MUST WASH HANDS AT DESIGNATED HAND WASHING SINKS ON PREMISES.(PRIORITY FOUNDATION 7-38-010)(CITATION ISSUED) | 9. NO BARE HAND CONTACT WITH RTE FOOD OR A PRE-APPROVED ALTERNATIVE PROCEDURE PROPERLY ALLOWED - Comments: OBSERVED 2- MALE FOOD HANDLERS DEMONSTRATE BARE HAND CONTACT WITH READY TO EAT FOODS SUCH AS SEVERAL TIMES HE REMOVED TOAST FROM TOASTER AND OTHER ONE PLACING HIS HAND ON TOP OF BUN TO PUT ON SANDWICH.MUST PROVIDE UTENSILS ,FOOD PAPER OR GLOVES.(PRIORITY 7-38-010)(CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT HAND SINK IN TOILET ROOM. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED ESTABLISHMENT SERVING UNDER COOKED FOOD ITEMS (HAMBURGERS, EGGS ANY STYLE ETC.) WITH NO CONSUMER ADVISORY INCLUDING A DISCLOSURE OR REMINDERS ON  DISPLAY MENU BOARDS. FACILITY PRESENTED DURING TODAY'S INSPECTION A PRINTED MENU WITH A CONSUMER ADVISORY FOLLOWED BY A DISCLOSURE AND REMINDERS. INSTRUCTED TO ALSO HAVE A CONSUMER ADVISORY ON THE TWO DISPLAY MENU BOARDS WITH A DISCLOSURE NOTICE AND REMINDER STATEMENT AND ENSURE IT REFLECTS THE PRINTED MENU. (PRIORITY FOUNDATION VIOLATION 7-38-005). | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 100 OR MORE MICE DROPPINGS SCATTERED THROUGHOUT PREMISES SUCH AS ON LOWER LEDGED AND SHELVING UNITS AT SERVICE COUNTER,ON FLOOR NEXT TO SERVICE COUNTER,ON FLOOR NEXT TO GLASS REACH IN COOLER (POP & JUICE),ON LOWER SHELF AT FRONT PREP AREA HAND SINK AND ON FLOOR UNDER 2- COMPARTMENT SINK,ON FLOOR UNDER REAR STORAGE AREA (POP & JUICE),ON FLOOR UNDER AND BEHIND 3- DOOR REACH IN COOLER AND 2- DOOR REACH IN FREEZER,ON FLOOR BEHIND AND UNDER GREASE TRAP AT 3- COMPARTMENT SINK,HOT WATER TANK AND CHEMICAL SHELVING UNIT. ALSO. APPX. 10 OR MORE LIVE ROACHES CRAWLING IN CREVICES UNDER FRONT SERVICE COUNTER.MUST REMOVE DROPPINGS. CLEAN AND SANITIZE AREAS. RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 4/19/2021.(PRIORITY FOUNDATION 7-38-020(A)(CITATION ISSUED) | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST PROVIDE A SPLASH GUARD BETWEEN HAND SINK AND 2- COMPARTMENT SINK IN FRONT PREP AREA. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: MUST STORE PLASTIC WEAR WITH HANDLES IN UPRIGHT POSITION. | 46. GLOVES USED PROPERLY - Comments: OBSERVED NO GLOVES ,DELI TISSUE OR UTENSILS BEING USED FOR READY TO EAT FOODS. MUST PROVIDE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN FOOD DEBRIS BUILD UP IN FRYER CABINET,GRILL TABLE,PIPES OF COOKING EQUIPMENT,INTERIOR PANEL OF ICE MACHINE,REACH IN COOLER SHELVING UNITS,EXTERIOR OF GREASE TRAP AT 3- COMPARTMENT SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW DEVICE ON ICE MACHINE TO BE SEEN FOR SERVICING.MUST PROVIDE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LEAKY PIPE AT 3- COMPARTMENT SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE MISSING WALL TILES ABOVE 3- COMPARTMENT SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN EXCESSIVE AMOUNT OF GREASE ON FLOOR UNDER FRYERS.MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNT OUT LIGHT IN FRONT PREP AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP ON HOOD AND FILTERS AT COOKING EQUIPMENT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED FRYER NOT UNDER VENTILATION HOOD.MUST PLACE UNDER HOOD. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLERS TRAINING FOR EMPLOYEES.MUST PROVIDE AND MAINTAIN.",41.80156348207917,-87.65491674033504,"(-87.65491674033504, 41.80156348207917)"
2500350,CHEF RAFAEL & SON'S,CHEF RAFAEL & SON'S,2464746,Restaurant,Risk 1 (High),3816 W MONTROSE AVE ,CHICAGO,IL,60618,04/16/2021,Non-Inspection,No Entry,,41.96110778405607,-87.72367413134297,"(-87.72367413134297, 41.96110778405607)"
2500341,OAZAS,OAZAS,2476381,Restaurant,Risk 1 (High),3057 W LAWRENCE AVE ,CHICAGO,IL,60625,04/16/2021,Non-Inspection,No Entry,,41.96836672599028,-87.70589093652268,"(-87.70589093652268, 41.96836672599028)"
2500331,QUALITY FOOD ON 71 ST INC,QUALITY FOOD ON 71 ST INC,76481,Grocery Store,Risk 2 (Medium),2557 W 71ST ST ,CHICAGO,IL,60629,04/16/2021,Canvass,Out of Business,,41.7645116768665,-87.68798665504521,"(-87.68798665504521, 41.7645116768665)"
2500335,APOLLO'S 2000,APOLLO'S 2000,12125,Restaurant,Risk 1 (High),2875 W CERMAK RD ,CHICAGO,IL,60623,04/16/2021,Non-Inspection,No Entry,,41.85174848380867,-87.69858330280414,"(-87.69858330280414, 41.85174848380867)"
2500330,QUALITY FOOD & BEVERAGE,QUALITY FOOD & BEVERAGE,2776220,Grocery Store,Risk 3 (Low),2553-2557 W 71ST ST ,CHICAGO,IL,60629,04/16/2021,License Re-Inspection,Pass,,41.76451500338532,-87.68781805461788,"(-87.68781805461788, 41.76451500338532)"
2500367,"BLUE MOUSE HOLDINGS, LLC","BLUE MOUSE HOLDINGS, LLC",2623008,Restaurant,Risk 1 (High),2470 N LINCOLN AVE ,CHICAGO,IL,60614,04/16/2021,Canvass,Out of Business,,41.92687231925592,-87.650968355266,"(-87.650968355266, 41.92687231925592)"
2500303,THE BAKERY BOX,THE BAKERY BOX,2781516,,All,47 E OHIO ST ,CHICAGO,IL,60611,04/16/2021,License,Not Ready,,41.89239740972343,-87.62624128048961,"(-87.62624128048961, 41.89239740972343)"
2500277,Chipotle Mexican Grill,Chipotle Mexican Grill,1355797,Restaurant,Risk 1 (High),6 W GRAND AVE ,CHICAGO,IL,60654,04/15/2021,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST DETAIL CLEAN LOOSE FOOD DEBRIS FROM FLOORS (CORNERS) IN WALK IN COOLER/FREEZER, INSTRUCTED TO MAINTAIN. ",41.89177250534944,-87.62831667712605,"(-87.62831667712605, 41.89177250534944)"
2500369,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649320,Restaurant,Risk 1 (High),224 S MICHIGAN AVE ,CHICAGO,IL,60604,04/15/2021,Non-Inspection,No Entry,,41.878937382427736,-87.62448327326041,"(-87.62448327326041, 41.878937382427736)"
2500249,ZOEY'S COFFEE HOUSE,ZOEY'S COFFEE HOUSE,2776248,Restaurant,Risk 1 (High),5008 N LINCOLN AVE ,CHICAGO,IL,60625,04/15/2021,License,Not Ready,,41.97209297588227,-87.69095826336621,"(-87.69095826336621, 41.97209297588227)"
2500251,TAQUERIA PRIMO CHUKIS UPTOWN,RESTAURANT Y TAQUERIA PRIMO  CHUKIS UPTOWN,2589015,Restaurant,Risk 1 (High),1708-1710 W LAWRENCE AVE ,CHICAGO,IL,60640,04/14/2021,Canvass Re-Inspection,Pass,,41.968966500431776,-87.67143451275741,"(-87.67143451275741, 41.968966500431776)"
2498184,BLUE BOTTLE COFFEE,BLUE BOTTLE COFFEE,2776561,,Risk 2 (Medium),313 W WOLF POINT PLZ ,CHICAGO,IL,60654,04/13/2021,License,Not Ready,,41.88780561739225,-87.63682820571593,"(-87.63682820571593, 41.88780561739225)"
2498186,HOLIDAY INN CHICAGO O'HARE,HOLIDAY INN/BAR LOUIE,1518913,Restaurant,Risk 1 (High),5615 N CUMBERLAND AVE ,CHICAGO,IL,60631,04/13/2021,Complaint,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO CERTIFIED FOOD MANAGER ON SITE WHILE TCS FOODS (BEEF, CHICKEN, SALAD, SANDWICHES ETC) ARE BEING PREPARED AND SERVED. INSTRUCTED PERSON IN CHARGE, A CERIFIED FOOD MANAGER WITH CITY OF CHICAGO FOODSERVICE SANITATION CERTIFICATE MUST BE PRESENT WHEN HANDLING TCS FOODS. PRIORITY FOUNDATION VIOLATION 7-38-012    CITATION ISSUED  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION VIOLATION 7-38-010    NO CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND NO CONSUMER ADVISORY OR DISCLOSURE AND REMINDER POSTED AND ON MENUS FOR RAW/UNDERCOOKED FOODS. INSTRUCTED TO PROVIDE.   PRIORITY FOUNDATION VIOLATION 7-38-005    NO CITATION ISSUED   | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE (2) PREP COOLER IN PREP/COOKING LINE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN HOT HOLDING PREP LINE WITH GREASE AND  DRIED FOOD DEBRIS ACCUMULATION. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: FOUND 4 COMPARTMENT SINK IN REAR DISHWASHING AREA NOT PROPERLY MAINTAINED. WASTE WATER AND FOOD DEBRIS BACKING UP FROM ONE COMPARTMENT INTO ANOTHER COMPARTMENT WHEN WATER IS RELEASED FROM ONE COMPARTMENT. INSTRUCTED TO FIX AND MAINTAIN. INSTRUCTED TO TEMPORARILY USE HIGH TEMPERATURE DISHWASHING MACHINE (FINAL SANITIZING RINSE OF 190F). ISSUED 2 DAY NOTICE. PRIORITY VIOLATION   7-38-030 (C)    CITATION ISSUED | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN REAR OUTSIDE GARBAGE AREA. NOTED SOME LITTER ON GROUND. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH EXCESSIVE DRIED FOOD DEBRIS UNDERNEATH DISHMACHINE IN REAR PREP/DISHWASHING AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN LIGHTSHIELDS WITH DEAD INSECTS ABOVE REAR PREP AREA. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM INSPECTION REPORT# 2454074 ISSUED ON 10-30-2020 PRIORITY FOUNDATION VIOLATION 7-42-090  NO CITATION ISSUED  #47 - NOTED COVER FOR ICE BIN BEHIND BAR NOT CLOSING PROPERLY. INSTRUCTED TO PROVIDE TIGHT FITTING COVER/LID FOR ICE BIN.	 #47 - NOTED CUTTING BOARD ON TOP OF (2) PREP COOLER IN PREP/COOKING LINE WITH STAIN AND DEEP SEAMS. INSTRUCTED TO REFINISH OR REPLACE. #49 - INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE METAL RACKS WITH EXCESSIVE MOLDLIKE ACCUMULATION INSIDE WALK-IN COOLER.	 #55 - INSTRUCTED TO REPAIR LOOSE FLOOR TILES BY THE DISHMACHINE IN PREP/DISHWASHING AREA. #55 - INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS UNDER AND AROUND ICE BIN BEHIND THE BAR TO PREVENT PEST HARBORAGE. #57 - FOOD HANDLER (S) WITH NO PROOF OF FOOD HANDLER TRAINING CERTIFICATE. INSTRUCTED TO PROVIDE. #58 - FOUND NO APPROVED ALLERGEN TRAINING IN ACCORDANCE WITH PA 100-0367 ON SITE. INSTRUCTED ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING.   | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: FOUND NO INSPECTION SUMMARY REPORT (10-30-2020) POSTED ON PREMISE. INSTRUCTED MANAGER, A SUMMARY REPORT MUST BE DISPLAYED AND VISIBLE TO THE PUBLIC.  PRIORITY FOUNDATION VIOLATION 7-42-010 7-42-010 (B)    NO  CITATION ISSUED",41.98142816417737,-87.83643430209348,"(-87.83643430209348, 41.98142816417737)"
2498178,TARGET STORE T-3207,STARBUCKS COFFEE,2411612,Grocery Store,Risk 2 (Medium),401 E ILLINOIS ST ,CHICAGO,IL,60611,04/13/2021,Short Form Complaint,Pass,,41.89094361522157,-87.61754059260844,"(-87.61754059260844, 41.89094361522157)"
2498190,NOHEA CAFE,NOHEA CAFE,2153455,Restaurant,Risk 1 (High),1312 W MADISON ,CHICAGO,IL,60607,04/14/2021,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE AT UNISEX PUBLIC WASHROOM. INSTRUCTED TO PROVIDE. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED PACKAGED FOOD ITEMS LOCATED AT FRONT REGISTER (BLACK & WHITE ICING COOKIES AND BROWNIES) NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY, NET WEIGHT, INGREDIENTS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED.        ",41.88167302226169,-87.66030287992851,"(-87.66030287992851, 41.88167302226169)"
1490696,PICCOLO SOGNO,PICCOLO SOGNO,1899278,Restaurant,Risk 1 (High),462-464 N HALSTED ST ,CHICAGO,IL,60642,07/17/2014,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN SHELVES IN BASEMENT LIQUOR STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE MISSING BASEBOARDS IN PREP AND DISH WASHING AREAS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN BASEMENT STORAGE AREAS. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: STORE WASH CLOTHS IN SANITIZING SOLUTION.",41.89086215084652,-87.64777060202886,"(-87.64777060202886, 41.89086215084652)"
2498168,"LA VILLITA MICHOACANA,CORP",LA VILLITA MICHOACANA,2703508,Restaurant,Risk 1 (High),2835 N CENTRAL AVE ,CHICAGO,IL,60634,04/13/2021,Non-Inspection,No Entry,,41.93233307427379,-87.7661365319532,"(-87.7661365319532, 41.93233307427379)"
2498160,QUALITY FOOD & BEVERAGE,QUALITY FOOD & BEVERAGE,2776220,Grocery Store,Risk 3 (Low),2553-2557 W 71ST ST ,CHICAGO,IL,60629,04/13/2021,License,Fail,,41.76451500338532,-87.68781805461788,"(-87.68781805461788, 41.76451500338532)"
2498208,FATSO'S LAST STAND,FATSO'S LAST STAND,2677160,Restaurant,Risk 1 (High),1982 N CLYBOURN AVE ,CHICAGO,IL,60614,04/13/2021,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED EMPLOYEE HEALTH POLICIES NOT SIGNED. MUST HAVE ALL EMPLOYEES SIGN EMPLOYEE HEALTH POLICIES. PRIORITY FOUNDATION VIOLATION | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED DUMP SINK WITH PAPER TOWELS AND SOAP DISPENSER. DUMP SINK IS TO BE USED AS DUMP SINK ONLY. NO HANDWASHING OF ANY KIND CAN TAKE PLACE IN DUMP SINK. REMOVE PAPER TOWLES AND HAND SOAP. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED SUMMARY REPORT NOT POSTED FOR PUBLIC TO SEE. PRIORITY FOUNDATION VIOLATION",41.91716700095859,-87.65845322644007,"(-87.65845322644007, 41.91716700095859)"
2498202,TATAS TACOS,TATAS TACOS,2781098,Restaurant,Risk 1 (High),2826 N LINCOLN AVE ,CHICAGO,IL,60657,04/13/2021,License,Pass,,41.93310149870225,-87.65968295657315,"(-87.65968295657315, 41.93310149870225)"
2498146,TEMPO CAFE,TEMPO CAFE,80916,Restaurant,Risk 1 (High),6 E CHESTNUT ST ,CHICAGO,IL,60611,04/13/2021,Canvass Re-Inspection,Pass,,41.89843137207629,-87.6280091630558,"(-87.6280091630558, 41.89843137207629)"
2498142,CANADY ENTERPRISES CORP X,MCDONALD'S,2432672,Restaurant,Risk 2 (Medium),500 W MADISON ST ,CHICAGO,IL,60661,04/13/2021,Canvass,Out of Business,,41.88199433820508,-87.6397586848809,"(-87.6397586848809, 41.88199433820508)"
2500301,BOLIVAR Y LINCOLN VENEZUELAN CAFE,BOLIVAR Y LINCOLN VENEZUELAN,2689697,Restaurant,Risk 1 (High),3349 N SHEFFIELD AVE ,CHICAGO,IL,60657,04/13/2021,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MUST NOT STORE HAND WASHING PAPER TOWELS ON TOP OF FOOD PREPARATION EQUIPMENT IE: FLOOR MIXER. MUST PROVIDE A PROPER TOWEL DISPENSER AT THE HAND WASHING SINK. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEES WITH ENCRUSTED FOOD DEBRIS ON SHOES AND APRONS PREPARING FOODS AND WASHING DISHES. INSTRUCTED MUST PROVIDE CLEAN APRONS AND OUTER CLOTHING FOR EMPLOYEES. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: IN USE SOILED WIPING CLOTHS MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION BETWEEN USE. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED CLEAN STORED DISHES AND UTENSILS THROUGHOUT THE PREP AREA DIRTY WITH FOOD SPLATTER. MUST STORE CLEANED DISHES. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED APRONS BEING STORED HANGING INSIDE THE DIRTY UTILITY SERVICE SINK. MUST PROPERLY STORE CLEAN AND SOILED LINENS. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: ALL STORED ITEMS THROUGHOUT FACILITY, IN ALL STORAGE ROOMS AND CLOSETS, UNDER SINKS, TABLES, SHELVING MUST BE ELEVATED FROM THE FLOORS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE DUCT TAPE AS A MEANS FOR LINER OR REPAIR ON ANY EQUIPMENT, COOLERS, WALLS, OR ANY OTHER SURFACE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED BLACKENED, STAINED CUTTING BOARDS IN POOR REPAIR WITH DEEP CUTS AND BLACKED GROOVES IN BOARDS. INSTRUCTED TO REPLACE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE POROUS CYLINDER BRICKS UNDER THE COOLER AS A MEANS OF EVEATION. MUST USE CLEANABLE MATERIAL SUCH AS METAL. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR AND EXTERIOR OF ALL COOKING EQUIPMENT, COOLERS AND FREEZERS, HOT HOLDING UNIT, ICE MACHINE, INTERIOR OF THE ONE COMPARTMENT FOOD PREP SINK WITH EXCESSIVE, ENCRUSTED FOOD DEBRIS, DIRT AND GREASE. MUST CLEAN AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST NOT USE TIN FOIL, CARDBOARD, PAPER TOWELS OR CLOTH TOWELS AS LINER FOR SHELVING OR EQUIPMENT THROUGHOUT ESTABLISHMENT. SURFACES MUST REMAIN SMOOTH AND CLEANABLE.----ALL SHELVING THROUGHOUT ENTIRE FACILITY WITH DIRT, GREASE AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: ALL UNUSED ITEMS STORED ON THE GROUNDS SURROUNDING THE REAR REFUSE AREA AND BACK PATIO AREA INCLUDING UNKNOWN SOURCE OF EXCESSIVE DROPINGS MUST BE REMOVED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: UNUSED DIRTY, FOOD SPLATTERED SODA DISPENSING SYSTEM IN THE DINING ROOM MUST BE REMOVED FROM THE PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CERAMIC COVING/WALL BASEBOARD MISSING AND DAMAGED IN THE DINING ROOM. MUST REPLACE REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BLACKENED, SOILED UTILITY SERVICE SINK WITH ENCRUSTED DIRT. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS THROUGHOUT THE ENTIRE FACILITY, UNDER ALL EQUIPMENT, TABLES, THREE COMPARTMENT SINK, IN ALL STORAGE ROOMS AND CLOSETS FOUND EXTREMELY DIRTY WITH GREASE, DEBRIS, FOOD DEBRIS, DEAD POTTED PLANTS WITH SPILLED DIRT ONTO THE FLOOR UNDER THE STAND MIXER/HAND WASHING SINK. ----WALLS THROUGHOUT THE ENTIRE FACILITY, THROUGHOUT DISH AREA, MOP SINK, PREP, STORAGE ROOMS, DIRTY WITH GREASE, FOOD SPLATTER, BLACKEN AND SOILED WITH DIRT. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST NOT USE CARDBOARD AS MATTING FOR FLOORS THROUGHOUT THE FACILITY. RUBBER MATTING ON FLOORS THROUGHOUT PREP/DISH WITH ENCRUSTED FOOD DEBRIS. MUST CLEAN AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM 9-16-19 #2312349 NOT CORRECTED. #39-: NOTED NO SPLASH GUARD BETWEEN PREP SINK AND PREP TABLE AT THE REAR PREP AREA.. MUST INSTALL A WASHABLE SPLASH GUARD. #56- NOTED GAS GRILL NOT COMPLETELY INSIDE THE EXHAUST HOOD. INSTRUCTED TO HAVE THE GRILL COMPLETELY INSIDE THE EXHAUST HOOD. PRIORITY FOUNDATION VIOLATION 7-42-090.",41.943197684209125,-87.65405954840116,"(-87.65405954840116, 41.943197684209125)"
2498111,ARUN'S THAI RESTAURANT,ARUN'S THAI RESTAURANT,14591,Restaurant,Risk 1 (High),4156 N KEDZIE AVE ,CHICAGO,IL,60618,04/12/2021,Non-Inspection,No Entry,,41.95744728247397,-87.70827183208556,"(-87.70827183208556, 41.95744728247397)"
2498101,LEXINGTON BETTY SMOKEHOUSE,LEXINGTON BETTY SMOKEHOUSE,2717939,Restaurant,Risk 1 (High),756 E 111TH ST ,CHICAGO,IL,60628,04/12/2021,Non-Inspection,No Entry,,41.69297593328423,-87.60266451724692,"(-87.60266451724692, 41.69297593328423)"
2498036,THE KEDZIE INN LLC,THE KEDZIE INN,2589660,Restaurant,Risk 1 (High),4100-4102 N KEDZIE AVE ,CHICAGO,IL,60618,04/09/2021,Non-Inspection,No Entry,,41.95577996787758,-87.70821671213817,"(-87.70821671213817, 41.95577996787758)"
2498031,NOBLE THAI,NOBLE THAI,2781256,,Risk 1 (High),1371 W CHICAGO AVE ,CHICAGO,IL,60642,04/09/2021,License,No Entry,,41.89604365076047,-87.6621873276828,"(-87.6621873276828, 41.89604365076047)"
2498016,Guidepost Montessori at Edgewater,Guidepost Montessori at Edgewater,2762711,Daycare (2 - 6 Years),Risk 1 (High),6001 N CLARK ST ,CHICAGO,IL,60660,04/09/2021,Canvass,Pass,,41.99084572330495,-87.66987878243889,"(-87.66987878243889, 41.99084572330495)"
2498009,MATHER'S MORE THAN A CAFE,MATHER'S MORE THAN A CAFE,1800577,Restaurant,Risk 1 (High),7134 W HIGGINS AVE ,CHICAGO,IL,60656,04/09/2021,Canvass,Out of Business,,41.98100034161097,-87.8059054660053,"(-87.8059054660053, 41.98100034161097)"
